,Oligo,eL2/3,eL4,eL5,eL6
x9534y12363,0.0,1.0,0.0,0.0,0.0
x10034y12363,0.08983596467255545,0.9101640353274446,0.0,0.0,0.0
x10534y12363,0.0,1.0,0.0,0.0,0.0
x34y12863,0.2374799879325757,0.6743632818367483,0.08815673023067613,0.0,0.0
x534y12863,0.0,1.0,0.0,0.0,0.0
x1034y12863,0.0,1.0,0.0,0.0,0.0
x1534y12863,0.46414403811466465,0.5358559618853352,0.0,0.0,0.0
x2034y12863,0.0,1.0,0.0,0.0,0.0
x2534y12863,0.12850113947865452,0.8714988605213455,0.0,0.0,0.0
x3034y12863,0.017482973390365662,0.9825170266096344,0.0,0.0,0.0
x3534y12863,0.0,1.0,0.0,0.0,0.0
x4534y12863,0.0,1.0,0.0,0.0,0.0
x5034y12863,0.009131799989207157,0.9908682000107928,0.0,0.0,0.0
x5534y12863,0.027892016262041703,0.9721079824697085,0.0,1.2682497832471582e-09,0.0
x6034y12863,0.0,1.0,0.0,0.0,0.0
x6534y12863,0.0,1.0,0.0,0.0,0.0
x7034y12863,0.0,1.0,0.0,0.0,0.0
x7534y12863,0.0,1.0,0.0,0.0,0.0
x8034y12863,0.13459830457393276,0.8654016954260673,0.0,0.0,0.0
x9034y12863,0.0,1.0,0.0,0.0,0.0
x34y13363,0.0,1.0,0.0,0.0,0.0
x534y13363,0.0,1.0,0.0,0.0,0.0
x1034y13363,0.0,1.0,0.0,0.0,0.0
x1534y13363,0.0,1.0,0.0,0.0,0.0
x2034y13363,0.08750861202109117,0.9124913879789088,0.0,0.0,0.0
x2534y13363,0.0,1.0,0.0,0.0,0.0
x3034y13363,0.0,1.0,0.0,0.0,0.0
x3534y13363,0.028362711816383564,0.9716372881836165,0.0,0.0,0.0
x4534y13363,0.0,1.0,0.0,0.0,0.0
x5034y13363,0.1583453606309259,0.6682407663166904,0.0,0.07510712810156853,0.09830674495081508
x9034y13363,0.07270763940033988,0.46606489089413744,0.283743373428741,0.17748409627678174,0.0
x34y13863,0.0,0.7747962278546923,0.2252037721453077,0.0,0.0
x534y13863,0.0,1.0,0.0,0.0,0.0
x1034y13863,0.0,1.0,0.0,0.0,0.0
x1534y13863,0.0,1.0,0.0,0.0,0.0
x2034y13863,0.0,1.0,0.0,0.0,0.0
x2534y13863,0.18094094152384135,0.8190590584761587,0.0,0.0,0.0
x3034y13863,0.0,1.0,0.0,0.0,0.0
x3534y13863,0.0,0.8380508230894678,0.0,0.16194917691053232,0.0
x7034y13863,1.0,0.0,0.0,0.0,0.0
x7534y13863,1.0,0.0,0.0,0.0,0.0
x1034y14363,0.056602563596818034,0.943397436403182,0.0,0.0,0.0
x1534y14363,0.0,1.0,0.0,0.0,0.0
x2034y14363,0.0,1.0,0.0,0.0,0.0
x2534y14363,0.106645326444587,0.8933546735554129,0.0,0.0,0.0
x3034y14363,0.0785403099690114,0.9214596900309887,0.0,0.0,0.0
x3534y14363,0.0,0.568170567233417,0.12988363916106913,0.3019457936055139,0.0
x2034y14863,0.0,1.0,0.0,0.0,0.0
x2534y14863,0.0,1.0,0.0,0.0,0.0
x3034y14863,0.077670753379264,0.922329246620736,0.0,0.0,0.0
x3034y15363,0.0147225491177823,0.9852774508822177,0.0,0.0,0.0
x3534y15363,0.08232129628078122,0.9176787037192188,0.0,0.0,0.0
x1534y15863,0.474175702308366,0.0,0.0,0.0,0.5258242976916341
