,Oligo,eL2/3,eL4,eL5,eL6
x9534y9863,0.021118991494031597,0.5693371853689319,0.2447093445946269,0.16483447854240965,0.0
x10034y9863,0.05270584256511456,0.7196189821058442,0.22767517532904138,0.0,0.0
x10534y9863,0.0,0.42314449826191736,0.41007761917198376,0.16677788256609885,0.0
x34y10363,0.11999800343579749,0.0,0.6211384010299044,0.2588635955342982,0.0
x534y10363,0.0,0.09129956022121583,0.8286278317031557,0.0,0.08007260807562838
x1034y10363,0.013462022675014163,0.0,0.9865379773249858,0.0,0.0
x1534y10363,0.026687325766912576,0.0,0.8272386136618972,0.14607406057119013,0.0
x2034y10363,0.10353237309615605,0.0,0.7076132114655506,0.18885441543829354,0.0
x2534y10363,0.0,0.0,0.7939801145272665,0.20601988547273348,0.0
x3034y10363,0.02968671244855157,0.0,0.6151983491552314,0.19426325080065174,0.1608516875955653
x3534y10363,0.40104148125213895,0.0,0.4103123589416508,0.0,0.18864615980621016
x4534y10363,0.0,0.42703136447199985,0.4545521217668043,0.1184165137611958,0.0
x5034y10363,0.0,0.3571486262058543,0.4833190165140328,0.15953235728011284,0.0
x5534y10363,0.11508997856794922,0.6155406602677813,0.2693693611642694,0.0,0.0
x6034y10363,0.010457273501655038,0.5964590351082607,0.0,0.3930836913900842,0.0
x6534y10363,0.0693217590232182,0.0,0.6880636317171958,0.24261460925958594,0.0
x7034y10363,0.0,0.31917739936402106,0.46524330074152087,0.21557929989445804,0.0
x7534y10363,0.6217194365800333,0.37828056341996663,0.0,0.0,0.0
x8034y10363,0.0,0.713235661818742,0.0,0.0,0.28676433818125807
x8534y10363,0.0,0.46724754282886305,0.4630568929979528,0.06969556417318415,0.0
x9034y10363,0.32811672094259253,0.0,0.3501989365207908,0.0,0.32168434253661676
x9534y10363,0.03548933796230485,0.6555916478462123,0.0,0.3089190141914828,0.0
x10034y10363,0.029900793420447262,0.6673418870901531,0.08832910677831562,0.21442821271108398,0.0
x10534y10363,0.012898750179113037,0.6701067228419815,0.19205613324056703,0.12493839373833854,0.0
x34y10863,0.045212810403659515,0.0,0.8401099891380517,0.0,0.11467720045828877
x534y10863,0.07728133105402399,0.0,0.8216259669107878,0.10109270203518811,0.0
x1034y10863,0.10708220632601105,0.0,0.7795111716374584,0.0,0.11340662203653058
x1534y10863,0.08961590538755011,0.0,0.8330806872040966,0.07730340740835329,0.0
x2034y10863,0.03683046018909702,0.13787062575944212,0.8252989140514608,0.0,0.0
x2534y10863,0.10876678760276888,0.0,0.745833427959122,0.14539978443810897,0.0
x3034y10863,0.043662655549193775,0.0,0.9563373444508062,0.0,0.0
x3534y10863,0.10843010180120044,0.0,0.7683498330481179,0.0,0.1232200651506816
x4534y10863,0.0,0.6975186218819049,0.30248137811809506,0.0,0.0
x5034y10863,0.0,0.5418802351297166,0.4581197648702834,0.0,0.0
x5534y10863,0.0,0.6240832677273107,0.21464410202940054,0.1612726302432887,0.0
x6034y10863,0.034825400296334935,0.7440533178868148,0.0,0.22112128181685017,0.0
x6534y10863,0.07010487762243829,0.5450426434843904,0.26461236245473907,0.0691891724103558,0.05105094402807647
x7034y10863,0.015666335070890713,0.6651959291202443,0.18789954781367155,0.13123818799519343,0.0
x7534y10863,0.0,0.8762124787553305,0.0,0.12378752124466955,0.0
x8034y10863,0.0,0.6693170623218928,0.0,0.16325232474516216,0.16743061293294506
x8534y10863,0.0,0.5206833892049895,0.0,0.21295936613830035,0.2663572446567101
x9034y10863,0.014532616609371258,0.43603613923277984,0.09689675052445915,0.0,0.45253449363338966
x9534y10863,0.00773782312680632,0.0,0.0,0.4514096765120727,0.540852500361121
x10034y10863,0.0,0.7136279476774465,0.0,0.28637205232255347,0.0
x10534y10863,0.014534709922745396,0.7172636118405281,0.06856465728181804,0.0,0.1996370209549084
x34y11363,0.0758189680221544,0.7902964982727577,0.0,0.13388453370508788,0.0
x534y11363,0.10668570328553935,0.3085218293123177,0.5079830713622444,0.07680939603989848,0.0
x1034y11363,0.19673984772552316,0.14126450080560565,0.5651690254275529,0.09682662604131835,0.0
x1534y11363,0.09174776779944738,0.23647680584928332,0.6717754263512693,0.0,0.0
x2034y11363,0.010867665748548855,0.12763654824003998,0.7404577923672875,0.12103799364412354,0.0
x2534y11363,0.11474184038254231,0.0,0.7562411815120422,0.12901697810541554,0.0
x3034y11363,0.0,0.12118768019276059,0.8788123198072393,0.0,0.0
x3534y11363,0.20932039300055624,0.0,0.7906796069994437,0.0,0.0
x4534y11363,0.09241753613402189,0.9075824638659781,0.0,0.0,0.0
x5034y11363,0.0,0.6907972210736203,0.0,0.0,0.3092027789263797
x5534y11363,0.0,0.7716414173412709,0.22835858265872916,0.0,0.0
x6034y11363,0.012571100803312259,0.9874288991966877,0.0,0.0,0.0
x6534y11363,0.0,0.6057214279627542,0.39427857203724587,0.0,0.0
x7034y11363,0.04079213227266401,0.7222498030078074,0.11633176971598881,0.12062629500353983,0.0
x7534y11363,0.0,0.6400991643378756,0.0,0.10645695423217234,0.25344388142995217
x8034y11363,0.0,0.5452257250280603,0.11415456996860736,0.0,0.34061970500333233
x8534y11363,0.11893224733800695,0.5885233976420123,0.18395782362599664,0.10858653139398405,0.0
x9034y11363,0.15388820537755035,0.5981872729388548,0.0,0.0,0.24792452168359488
x9534y11363,0.0004943309970746046,0.4479414452472719,0.0,0.1380355922825766,0.4135286314730769
x10034y11363,0.01882956499750146,0.728376959960306,0.0,0.0,0.25279347504219235
x10534y11363,0.0,0.5823776750753148,0.0,0.0,0.4176223249246852
x34y11863,0.05463806758540623,0.6588855561871116,0.22650681073683782,0.05996956549064441,0.0
x534y11863,0.060939319471385596,0.9390606805286145,0.0,0.0,0.0
x1034y11863,0.19282465937871385,0.3878152222603023,0.3218136123651257,0.09754650599585817,0.0
x1534y11863,0.07645277589812638,0.3334253152888761,0.39046958971720686,0.1996523190957907,0.0
x2034y11863,0.31465849738048707,0.2613528466989999,0.4239886559205131,0.0,0.0
x2534y11863,0.09711382554292203,0.2808034576430065,0.4827074946015301,0.13937522221254126,0.0
x3034y11863,0.02100398166044202,0.0,0.6432146433759741,0.13333115867983653,0.20245021628374732
x3534y11863,0.07113655695945244,0.0,0.6491977422153502,0.1131199688684768,0.1665457319567205
x4534y11863,0.031236839658282167,0.8285351642619911,0.07559804249676179,0.06462995358296492,0.0
x5034y11863,0.023387724024786206,0.9766122759752137,0.0,0.0,0.0
x5534y11863,0.04990303302693572,0.7889917258454981,0.16110524112756616,0.0,0.0
x6034y11863,0.0,0.7484202381371662,0.2515797618628339,0.0,0.0
x6534y11863,0.13510151760394679,0.7798451448933941,0.08505333750265927,0.0,0.0
x7034y11863,0.009151690108590767,0.8497545469550467,0.14109376293636255,0.0,0.0
x8034y11863,0.04513738710387809,0.7442820978131655,0.0,0.0,0.2105805150829565
x8534y11863,0.1610724522883059,0.6874396716205315,0.0,0.15148787609116257,0.0
x9034y11863,0.09877721094891194,0.7422606465018823,0.15896214254920563,0.0,0.0
x9534y11863,0.02016263174339507,0.8306966224838754,0.10631098713332061,0.04282975863940892,0.0
x10034y11863,0.28446558249330567,0.4951178801175659,0.0,0.2204165373891285,0.0
x10534y11863,0.0,0.3372629328928842,0.02538388809016774,0.1083384701054665,0.5290147089114815
x34y12363,0.0,0.4994499452821049,0.27023109597699585,0.15174657927827415,0.07857237946262512
x1034y12363,0.032004438805613065,0.579581330629053,0.3884142305653338,0.0,0.0
x1534y12363,0.029626019030815295,0.5243058711524706,0.2943976164058168,0.1516704934108973,0.0
x2034y12363,0.16971444092903168,0.5645091046796223,0.0,0.26577645439134595,0.0
x2534y12363,0.05825218334406636,0.4096235087575514,0.37037615114724404,0.1617481567511382,0.0
x3034y12363,0.26006463639968935,0.16558713245544268,0.3918677839873857,0.18248044715748213,0.0
x3534y12363,0.129682346746918,0.14361024411160775,0.6548865623699996,0.0,0.07182084677147466
x4534y12363,0.0,0.5793885460036413,0.25876255351400695,0.0,0.1618489004823516
x5034y12363,0.0346085909878632,0.7619429261366455,0.20344848287549128,0.0,0.0
x5534y12363,0.005901394825362184,0.76066402195451,0.14189192910166348,0.09154265411846424,0.0
x6034y12363,0.03037815315375008,0.8863879505585918,0.08323389628765823,0.0,0.0
x6534y12363,0.03886945013151704,0.7339009264382187,0.0,0.0809594533347098,0.1462701700955545
x7034y12363,0.0,0.7692428710051358,0.0,0.07319757862869977,0.15755955036616437
x7534y12363,0.0,0.4085703671551096,0.0,0.21366768436171346,0.377761948483177
x8034y12363,0.23248113487340719,0.4215551580739975,0.0,0.18949199026378283,0.1564717167888125
x8534y12363,0.0403037494183127,0.5929362274121045,0.1658886642735736,0.09239445768534969,0.10847690121065941
x9034y12363,0.005978699759571611,0.5053119132621237,0.3326626092167164,0.0,0.15604677776158837
x9534y12363,0.12371833715693388,0.7565303136187571,0.11975134922430893,0.0,0.0
x10034y12363,0.14040951159805207,0.6997940576782825,0.0,0.0,0.1597964307236655
x10534y12363,0.0,0.5508897715982366,0.0,0.11494850782030573,0.33416172058145777
x34y12863,0.19172955346960327,0.5411784946012929,0.1314703700570127,0.1356215818720913,0.0
x534y12863,0.14270787435522106,0.5073861157587723,0.34990600988600656,0.0,0.0
x1034y12863,0.11177327296736907,0.6111593435137899,0.23259668443164352,0.0,0.044470699087197474
x1534y12863,0.3408242072293526,0.5922113712636036,0.06696442150704379,0.0,0.0
x2034y12863,0.010851237389622102,0.7256791395976943,0.2634696230126837,0.0,0.0
x2534y12863,0.11281044755605152,0.5321667508177154,0.35502280162623323,0.0,0.0
x3034y12863,0.12383995862213183,0.5444727292422465,0.3316873121356215,0.0,0.0
x3534y12863,0.005656170604870186,0.5994429305522364,0.28896560802784677,0.0,0.1059352908150467
x4534y12863,0.0,1.0,0.0,0.0,0.0
x5034y12863,0.06175527484765979,0.8470738209709705,0.0,0.0,0.09117090418136958
x5534y12863,0.04765866169992624,0.7909088227422683,0.11783284522285534,0.0,0.043599670334950165
x6034y12863,0.0795803571554564,0.9204196428445436,0.0,0.0,0.0
x6534y12863,0.0,0.8088823985376477,0.07827024838762449,0.0,0.11284735307472789
x7034y12863,0.0,0.803515724924372,0.0,0.05035145882979687,0.14613281624583113
x7534y12863,0.0,0.7399963539417324,0.0,0.0,0.26000364605826765
x8034y12863,0.08394783859095757,0.8105334826499407,0.10551867875910177,0.0,0.0
x9034y12863,0.0,0.18367323950025488,0.0,0.5328416828205538,0.28348507767919134
x34y13363,0.0,0.6770868242587887,0.0,0.1811056428141519,0.14180753292705947
x534y13363,0.0,0.7316002107246956,0.0,0.0,0.26839978927530445
x1034y13363,0.0,0.6191313999976537,0.24809897843484818,0.13276962156749805,0.0
x1534y13363,0.028336766559719125,0.5953729392684235,0.24404058278519505,0.0,0.13224971138666233
x2034y13363,0.0811084366939128,0.6260139323765669,0.0,0.12694388358012715,0.16593374734939323
x2534y13363,0.11801997482523334,0.6530628309969176,0.22891719417784887,0.0,0.0
x3034y13363,0.13646045285591532,0.8102474498673441,0.0,0.0,0.053292097276740676
x3534y13363,0.04099127106159224,0.699727999536314,0.11424419310695225,0.08455476466591426,0.06048177162922727
x4534y13363,0.06539672998729583,0.8405433369038254,0.0,0.0,0.09405993310887865
x5034y13363,0.00951635243357882,0.6295013451693983,0.0,0.11052419809114349,0.25045810430587945
x9034y13363,0.22871880481497683,0.07371998282520514,0.08561271186894108,0.0,0.6119485004908769
x34y13863,0.0,0.0,0.31840072523890034,0.3774143521313284,0.30418492262977115
x534y13863,0.04533749078289719,0.5298728896552677,0.21406439888824094,0.2107252206735942,0.0
x1034y13863,0.015822461574103115,0.39598921211389226,0.2360266417099753,0.0,0.35216168460202923
x1534y13863,0.008039622982047549,0.5262840058102585,0.15318653275742034,0.0,0.3124898384502736
x2034y13863,0.01757421924635687,0.7021025986536226,0.0,0.0,0.2803231821000206
x2534y13863,0.20348184897348176,0.5486289005640346,0.0,0.0,0.24788925046248372
x3034y13863,0.00936195245022442,0.8081953043537499,0.0,0.18244274319602574,0.0
x3534y13863,0.10140904787372525,0.7779531827996106,0.050805410345120455,0.0,0.06983235898154372
x7034y13863,0.49413356233771966,0.0,0.10964962466329783,0.09407011257610565,0.3021467004228769
x7534y13863,0.617318149684592,0.0,0.056066523431907454,0.2311961735714832,0.09541915331201732
x1034y14363,0.07206964343682873,0.5328833591313844,0.12981529082130044,0.0,0.2652317066104865
x1534y14363,0.06838731325363552,0.6616748814648851,0.0,0.0,0.26993780528147954
x2034y14363,0.001928120022107916,0.760594152276875,0.23747772770101716,0.0,0.0
x2534y14363,0.15444960430654714,0.580267174229647,0.0,0.10013591757471595,0.16514730388908985
x3034y14363,0.12027382520024486,0.7510027379629985,0.0,0.12872343683675647,0.0
x3534y14363,0.0,0.7100014151534056,0.2899985848465944,0.0,0.0
x2034y14863,0.04031685149382583,0.6652599804162597,0.0,0.12311352263873111,0.1713096454511835
x2534y14863,0.026779587340660896,0.8445105395547321,0.0,0.0,0.12870987310460705
x3034y14863,0.027275862667164853,0.6240205531817811,0.04217927927022415,0.0,0.30652430488083
x3034y15363,0.08489673715418967,0.5615093450013454,0.0,0.16520549864906225,0.1883884191954027
x3534y15363,0.30907183122950793,0.4928457134182714,0.19808245535222074,0.0,0.0
x1534y15863,0.3841447434106313,0.0,0.18928217590139065,0.1231830017665918,0.30339007892138625
